fortnight_letter,fortnight,pre_covid,pre_outbreak,date,sentiment_score,video_category,additional_confirmed,additional_deaths,additional_recoveries,total_confirmed,total_deaths,total_recoveries,current_infections,date_avg,sent_avg_10,sent_avg_19,sent_avg_22,sent_avg_24,sent_avg_25,sent_avg_26,sent_avg_27,sent_avg_28,case_num,recovery_num,global_additional_confirmed,global_additional_deaths,global_additional_recoveries,global_total_confirmed,global_total_deaths,global_total_recoveries,global_current_infections
a,1,yes,yes,2019-11-01-2019-11-15,0.982221584,Music,0,0,0,0,0,0,0,11-01 - 11-15,0.748164921,0.507662273,0.739136504,0.478239944,0.606740205,0.668671617,0.739274174,0.671105155,0,0,0,0,0,0,0,0,0
a,1,yes,yes,2019-11-01-2019-11-15,0.9932522,Music,0,0,0,0,0,0,0,11-15 - 11-29,0.455869734,0.469134268,0.734002564,0.66144879,0.465526144,0.566957995,0.780723171,0.66959267,0,0,0,0,0,0,0,0,0
a,1,yes,yes,2019-11-01-2019-11-15,0.991383702,Music,0,0,0,0,0,0,0,11-29 - 12-13,0.393447843,0.372474582,0.887468839,0.787012168,0.419580045,0.639108241,0.664960121,0.811734614,0,0,0,0,0,0,0,0,0
a,1,yes,yes,2019-11-01-2019-11-15,0.990045935,Music,0,0,0,0,0,0,0,12-13 - 12-27,0.624546775,0.414480376,0.736458372,0.417954724,0.363860838,0.509977927,0.546932736,0.597292765,0,0,0,0,0,0,0,0,0
a,1,yes,yes,2019-11-01-2019-11-15,0.971131623,Music,0,0,0,0,0,0,0,12-27 - 1-10,0.503534324,0.350227962,0.711723228,0.601101257,0.25907861,0.603991168,0.605207106,0.797630103,0,0,0,0,0,0,0,0,0
a,1,yes,yes,2019-11-01-2019-11-15,0.994457245,Music,0,0,0,0,0,0,0,1-10 - 1-24,0.601702589,0.796232419,0.65618819,0.45523996,0.625609572,0.689838784,0.574685705,0.653840682,0,0,653,18,30,653,18,30,605
a,1,yes,yes,2019-11-01-2019-11-15,0.9902444,Music,0,0,0,0,0,0,0,1-24 - 2-07,0.530793914,0.347101874,0.775806566,0.764115673,0.528662352,0.739964461,0.686422821,0.781320063,19,0,29727,608,1439,30380,626,1469,28285
a,1,yes,yes,2019-11-01-2019-11-15,0.213407557,Music,0,0,0,0,0,0,0,2-07 - 2-21,0.691407768,0.715469716,0.837672445,0.608298337,0.62140895,0.716142759,0.620822469,0.402649744,22,3,45442,1613,16690,75822,2239,18159,55424
a,1,yes,yes,2019-11-01-2019-11-15,0.3225153,Music,0,0,0,0,0,0,0,2-21 - 3-06,0.385290639,0.624374026,0.679421912,0.691305155,0.512237354,0.663898659,0.390311609,0.594417155,261,11,21384,1102,35301,97206,3341,53460,40405
a,1,yes,yes,2019-11-01-2019-11-15,0.03298966,Music,0,0,0,0,0,0,0,3-06 - 3-20,0.493899135,0.52159843,0.69826557,0.570256276,0.666992351,0.510813735,0.806371562,0.50572056,14355,122,144914,6426,29575,242120,9767,83035,149318
b,2,yes,yes,2019-11-15-2019-11-29,0.628861681,Music,0,0,0,0,0,0,0,3-20 - 4-03,0.504815911,0.438750213,0.717583855,0.721320316,0.401623792,0.508340633,0.524809917,0.581763955,244285,9186,792229,44008,124115,1034349,53775,207150,773424
b,2,yes,yes,2019-11-15-2019-11-29,0.882762869,Music,0,0,0,0,0,0,0,4-03 - 4-17,0.792969459,0.566359047,0.68710595,0.552639265,0.427523346,0.614255745,0.820898104,0.589262352,700392,58730,1226890,100840,349270,2261239,154615,556420,1550204
b,2,yes,yes,2019-11-15-2019-11-29,0.18949328,Music,0,0,0,0,0,0,0,4-17 - 5-01,0.59345389,0.814754129,0.891315015,0.647875171,0.647080183,0.668340431,0.678045937,0.597308676,1104147,164200,1103585,84827,472765,3364824,239442,1029185,2096197
b,2,yes,yes,2019-11-15-2019-11-29,0.867902776,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.020447284,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9796848,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.527409431,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.3225153,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.12610273,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.013517192,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.026547061,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.7886958,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.09529414,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.991098732,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.31447387,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.56458575,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.0901651,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.11112032,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9046676,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.047830056,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.985097468,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.96025153,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3225153,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.27007425,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.47674918,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.06675974,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.85763264,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9884206,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.99318814,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3247789,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.18375364,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.526529146,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.11859624,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.35596934,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.994261,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.13954024,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.761031946,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9624421,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.005990393,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.9872292,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.865962,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.566016497,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.573112078,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.910586983,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.3225153,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.701541965,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.7535704,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.068972503,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.93223286,Music,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.024207171,Music,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.858154873,Music,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.8188633,Music,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.602723956,Music,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.740633,Music,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.016027298,Music,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.21857008,Music,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.15350394,Music,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.99303716,Music,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.882218361,Music,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,Music,3,0,36,22,0,3,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.993880302,Music,3,0,36,22,0,3,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.582988099,Music,3,0,36,22,0,3,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9954739,Music,3,0,36,22,0,3,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.97494316,Music,3,0,36,22,0,3,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.6507224,Music,3,0,36,22,0,3,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.3225153,Music,3,0,36,22,0,3,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.13262372,Music,3,0,36,22,0,3,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9944199,Music,3,0,36,22,0,3,19,,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.9439956,Music,3,0,36,22,0,3,19,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.976479977,Music,239,0,45,261,13,11,237,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.023327336,Music,239,0,45,261,13,11,237,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.301444221,Music,239,0,45,261,13,11,237,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.735066876,Music,239,0,45,261,13,11,237,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.19977723,Music,239,0,45,261,13,11,237,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.363009887,Music,239,0,45,261,13,11,237,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.6670988,Music,239,0,45,261,13,11,237,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.196002657,Music,239,0,45,261,13,11,237,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.064251445,Music,239,0,45,261,13,11,237,,,,,,,,,,,,,,,,,,
i,9,no,no,2020-02-21-2020-03-06,0.32644796,Music,239,0,45,261,13,11,237,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.58198476,Music,14094,0,108,14355,223,122,14010,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.9915775,Music,14094,0,108,14355,223,122,14010,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.71993303,Music,14094,0,108,14355,223,122,14010,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.1343963,Music,14094,0,108,14355,223,122,14010,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.004973637,Music,14094,0,108,14355,223,122,14010,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.13262372,Music,14094,0,108,14355,223,122,14010,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.994852096,Music,14094,0,108,14355,223,122,14010,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.3860255,Music,14094,0,108,14355,223,122,14010,,,,,,,,,,,,,,,,,,
j,10,no,no,2020-03-06-2020-03-20,0.498725672,Music,14094,0,108,14355,223,122,14010,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.608450795,Music,229930,1,0,244285,5949,9186,229150,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.276499353,Music,229930,1,0,244285,5949,9186,229150,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.008718693,Music,229930,1,0,244285,5949,9186,229150,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.589797723,Music,229930,1,0,244285,5949,9186,229150,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.71555644,Music,229930,1,0,244285,5949,9186,229150,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.470340341,Music,229930,1,0,244285,5949,9186,229150,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.99473745,Music,229930,1,0,244285,5949,9186,229150,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.03012815,Music,229930,1,0,244285,5949,9186,229150,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.6772127,Music,229930,1,0,244285,5949,9186,229150,,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.67671746,Music,229930,1,0,244285,5949,9186,229150,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.98839885,Music,456107,2,0,700392,36796,58730,604866,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9898637,Music,456107,2,0,700392,36796,58730,604866,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.91793585,Music,456107,2,0,700392,36796,58730,604866,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9906425,Music,456107,2,0,700392,36796,58730,604866,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.14591719,Music,456107,2,0,700392,36796,58730,604866,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.396961654,Music,456107,2,0,700392,36796,58730,604866,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9942163,Music,456107,2,0,700392,36796,58730,604866,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.7607359,Music,456107,2,0,700392,36796,58730,604866,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.751024,Music,456107,2,0,700392,36796,58730,604866,,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99399865,Music,456107,2,0,700392,36796,58730,604866,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.92087666,Music,403755,5,0,1104147,64966,164200,874981,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.734183162,Music,403755,5,0,1104147,64966,164200,874981,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.5471467,Music,403755,5,0,1104147,64966,164200,874981,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.08739921,Music,403755,5,0,1104147,64966,164200,874981,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Music,403755,5,0,1104147,64966,164200,874981,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.07359415,Music,403755,5,0,1104147,64966,164200,874981,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Music,403755,5,0,1104147,64966,164200,874981,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9820848,Music,403755,5,0,1104147,64966,164200,874981,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.993011445,Music,403755,5,0,1104147,64966,164200,874981,,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.95121217,Music,403755,5,0,1104147,64966,164200,874981,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.2890249,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9950121,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.00324152,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.93302983,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.77562416,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.72033495,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.24886718,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.06697194,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9924359,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.05208025,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9950878,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.8796795,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.15914129,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.96391064,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.005983077,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.039951127,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.533085242,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.6683146,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.4318098,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.014379606,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9941035,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.040173493,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.110961266,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.2685315,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.5661827,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.348517,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9810488,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.33731097,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.07082292,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.00709367,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9849213,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.533085227,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.390427586,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.005826734,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.027579775,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.8706257,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.3226777,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.00403239,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9929986,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.012628748,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.35474959,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.005139387,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.7341936,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.16689685,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.3225153,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.31827745,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.5523912,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.04637536,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.99543285,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.006308037,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.7544213,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9939189,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.68382156,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.983991385,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.99521315,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.99521,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.009798309,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.616896023,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9338059,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.99524766,Travel and Events,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.35131967,Travel and Events,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3027035,Travel and Events,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.3957638,Travel and Events,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.2792151,Travel and Events,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.339037196,Travel and Events,18,0,0,19,0,0,19,,,,,,,,,,,,,,,,,,
