fortnight_letter,fortnight,pre_covid,pre_outbreak,date,sentiment_score,video_category,additional_confirmed,additional_deaths,additional_recoveries,total_confirmed,total_deaths,total_recoveries,current_infections,date_avg,sent_avg_10,sent_avg_19,sent_avg_22,sent_avg_24,sent_avg_25,sent_avg_26,sent_avg_27,sent_avg_28,case_num,global_additional_confirmed,global_additional_deaths,global_additional_recoveries,global_total_confirmed,global_total_deaths,global_total_recoveries,global_current_infections
m,13,no,no,2020-04-17-2020-05-01,0.3225153,Science and Technology,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9946641,Science and Technology,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.993773818,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9937186,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.354235356,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.518566845,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.008288078,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9937622,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.526830696,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.9908646,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
a,1,yes,yes,2019-11-01-2019-11-15,0.2081146,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.947728664,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.8020163,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.992039025,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.993114203,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.69500947,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.557091355,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.9942326,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.940428406,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
b,2,yes,yes,2019-11-15-2019-11-29,0.655653026,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.993079464,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.687518269,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.99039173,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.983879328,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.556468524,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.2631342,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.992706835,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.041852705,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.9918769,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
c,3,yes,yes,2019-11-29-2019-12-13,0.980602354,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.993741,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.068331175,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.870011926,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.06536217,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.986932337,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.9917834,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.800821088,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.885785341,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
d,4,yes,yes,2019-12-13-2019-12-27,0.600159992,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.967268169,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.99403054,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.98963845,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.44639504,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.844531476,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.7529559,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.22142135,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.511301868,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
e,5,yes,yes,2019-12-27-2020-01-10,0.535331306,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.19313456,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.004028093,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9670492,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.5201592,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.993644,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.26829377,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.7727721,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.9614674,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
f,6,yes,yes,2020-01-10-2020-01-24,0.734583576,All,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.993100584,All,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.974429071,All,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.628088459,All,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.974273165,All,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.26829377,All,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.73804006,All,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.923116237,All,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.580182089,All,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.266695333,All,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
g,7,no,yes,2020-01-24-2020-02-07,0.26829377,All,18,0,16,18,0,2,16,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.990449727,All,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.6344747,All,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.476882815,All,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.26829377,All,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.26829377,All,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.992506564,All,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.80551215,All,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.977000276,All,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.43508689,All,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
h,8,no,yes,2020-02-07-2020-02-21,0.26829377,All,1,0,84,19,0,10,9,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.972881198,All,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.968209863,All,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.39803627,All,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.013242727,All,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.992242416,All,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.989589254,All,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.99286288,All,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.26829377,All,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.9938182,All,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
i,9,no,yes,2020-02-21-2020-03-06,0.9898084,All,40,1,109,59,2,21,36,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.991960689,All,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.861147314,All,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.046322383,All,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.26829377,All,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.26829377,All,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.11801215,All,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.970164537,All,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.013321649,All,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.99160415,All,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
j,10,no,yes,2020-03-06-2020-03-20,0.017749165,All,626,0,31,685,6,26,653,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.26829377,All,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.18061155,All,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.06650352,All,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.535773903,All,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9912412,All,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.988982022,All,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9261385,All,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.9853356,All,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.00461632,All,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
k,11,no,no,2020-03-20-2020-04-03,0.4015726,All,4435,1,418,5120,24,520,4576,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.99415106,All,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.874520335,All,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.26829377,All,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.32041335,All,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.550491,All,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9938788,All,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.9901658,All,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.26829377,All,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.652420968,All,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
l,12,no,no,2020-04-03-2020-04-17,0.26829377,All,1406,8,742,6526,66,3808,2652,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.950722807,All,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.26829377,All,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.26829377,All,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.3919749,All,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.99274838,All,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9650572,All,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.8500478,All,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.53926146,All,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.26829377,All,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
m,13,no,no,2020-04-17-2020-05-01,0.9938443,All,256,2,419,6782,93,5775,914,,,,,,,,,,,,,,,,,
